"session_id","start_time","end_time","gender"
"u10411","2014-11-16 07:10:14","2014-11-16 07:10:17","female"
"u10412","2014-11-16 19:02:39","2014-11-16 19:04:38","female"
"u10413","2014-11-16 19:10:03","2014-11-16 19:13:14","female"
"u10414","2014-11-16 20:27:03","2014-11-16 20:27:06","female"
"u10415","2014-11-16 21:13:21","2014-11-16 21:13:25","female"
"u10416","2014-11-17 13:37:18","2014-11-17 13:37:50","female"
"u10417","2014-11-17 13:57:17","2014-11-17 13:57:20","female"
"u10418","2014-11-17 20:13:47","2014-11-17 20:28:20","female"
"u10419","2014-11-17 20:38:59","2014-11-17 20:40:21","female"
"u10420","2014-11-18 07:35:54","2014-11-18 07:36:03","female"
"u10421","2014-11-18 07:40:40","2014-11-18 07:50:13","female"
"u10422","2014-11-18 13:24:59","2014-11-18 13:25:08","female"
"u10423","2014-11-18 13:28:03","2014-11-18 13:35:35","female"
"u10424","2014-11-18 13:38:27","2014-11-18 13:38:28","female"
"u10425","2014-11-18 13:43:58","2014-11-18 13:44:00","female"
"u10426","2014-11-18 13:47:36","2014-11-18 13:50:51","female"
"u10427","2014-11-18 13:58:52","2014-11-18 14:21:26","female"
"u10428","2014-11-18 15:04:15","2014-11-18 15:04:23","female"
"u10429","2014-11-18 15:10:49","2014-11-18 15:10:58","female"
"u10430","2014-11-18 22:27:47","2014-11-18 22:30:32","female"
"u10431","2014-11-18 22:49:33","2014-11-18 22:52:25","female"
"u10432","2014-11-19 07:45:21","2014-11-19 07:45:30","female"
"u10433","2014-11-19 07:49:13","2014-11-19 07:49:21","female"
"u10434","2014-11-19 07:54:08","2014-11-19 07:54:11","female"
"u10435","2014-11-19 07:57:55","2014-11-19 08:05:17","female"
"u10436","2014-11-19 20:40:58","2014-11-19 20:43:36","female"
"u10437","2014-11-19 21:13:00","2014-11-19 21:23:20","female"
"u10438","2014-11-19 21:42:37","2014-11-19 21:44:15","female"
"u10439","2014-11-22 18:40:46","2014-11-22 18:43:03","female"
"u10440","2014-11-22 18:54:33","2014-11-22 18:56:22","female"
"u10441","2014-11-22 19:15:52","2014-11-22 19:15:57","female"
"u10442","2014-11-22 19:26:24","2014-11-22 19:27:59","female"
"u10443","2014-11-23 12:55:50","2014-11-23 12:55:52","female"
"u10444","2014-11-23 12:58:58","2014-11-23 13:03:19","female"
"u10445","2014-11-23 13:08:25","2014-11-23 13:08:31","female"
"u10446","2014-11-23 13:11:47","2014-11-23 13:11:48","female"
"u10447","2014-11-23 14:56:17","2014-11-23 15:00:31","female"
"u10448","2014-11-23 19:14:15","2014-11-23 19:14:19","female"
"u10449","2014-11-23 19:17:36","2014-11-23 19:17:42","female"
"u10450","2014-11-23 19:53:17","2014-11-23 19:53:22","female"
"u10451","2014-11-23 20:03:29","2014-11-23 20:03:31","female"
"u10452","2014-11-25 07:55:18","2014-11-25 07:55:38","female"
"u10453","2014-11-25 15:20:19","2014-11-25 15:20:21","female"
"u10454","2014-11-25 15:34:56","2014-11-25 15:43:25","female"
"u10455","2014-11-25 15:54:27","2014-11-25 15:55:03","female"
"u10456","2014-11-25 19:15:24","2014-11-25 19:23:50","female"
"u10457","2014-11-25 19:32:40","2014-11-25 19:34:24","female"
"u10458","2014-11-25 20:32:13","2014-11-25 20:39:05","female"
"u10459","2014-11-25 20:42:50","2014-11-25 20:42:54","female"
"u10460","2014-11-25 20:48:25","2014-11-25 20:50:03","female"
"u10461","2014-11-25 20:53:11","2014-11-25 20:53:16","female"
"u10462","2014-11-25 21:11:34","2014-11-25 21:11:36","female"
"u10463","2014-11-25 21:16:34","2014-11-25 21:16:42","female"
"u10464","2014-11-25 22:51:17","2014-11-25 22:51:48","female"
"u10465","2014-11-26 07:22:02","2014-11-26 07:22:39","female"
"u10466","2014-11-26 07:28:02","2014-11-26 07:30:36","female"
"u10467","2014-11-26 07:41:23","2014-11-26 07:47:04","female"
"u10468","2014-11-26 08:06:37","2014-11-26 08:06:43","female"
"u10469","2014-11-26 13:00:33","2014-11-26 13:00:38","female"
"u10470","2014-11-26 13:05:58","2014-11-26 13:08:21","female"
"u10471","2014-11-26 13:16:53","2014-11-26 13:17:03","female"
"u10472","2014-11-26 13:30:05","2014-11-26 13:30:06","female"
"u10473","2014-11-26 13:33:31","2014-11-26 13:35:21","female"
"u10474","2014-11-26 13:41:07","2014-11-26 13:44:55","female"
"u10475","2014-11-26 14:10:27","2014-11-26 14:18:51","female"
"u10476","2014-11-26 14:22:25","2014-11-26 14:22:31","female"
"u10477","2014-11-26 14:41:26","2014-11-26 14:42:54","female"
"u10478","2014-11-26 14:51:16","2014-11-26 14:51:18","female"
"u10479","2014-11-26 15:01:08","2014-11-26 15:01:13","female"
"u10480","2014-11-26 15:05:14","2014-11-26 15:05:21","female"
"u10481","2014-11-26 19:41:12","2014-11-26 19:45:09","female"
"u10482","2014-11-26 19:48:09","2014-11-26 19:48:15","female"
"u10483","2014-11-27 08:17:40","2014-11-27 08:17:46","female"
"u10484","2014-11-27 08:25:03","2014-11-27 08:25:13","female"
"u10485","2014-11-27 14:59:09","2014-11-27 14:59:17","female"
"u10486","2014-11-27 15:06:49","2014-11-27 15:06:56","female"
"u10487","2014-11-28 07:39:38","2014-11-28 07:39:39","female"
"u10488","2014-11-28 07:50:29","2014-11-28 07:51:42","female"
"u10489","2014-11-28 07:55:52","2014-11-28 07:57:05","female"
"u10490","2014-11-28 08:15:15","2014-11-28 08:15:18","female"
"u10491","2014-11-28 12:54:45","2014-11-28 12:54:49","female"
"u10492","2014-11-28 13:00:56","2014-11-28 13:01:06","female"
"u10493","2014-11-28 13:08:59","2014-11-28 13:09:04","female"
"u10494","2014-11-28 13:13:24","2014-11-28 13:17:40","female"
"u10495","2014-11-28 13:20:46","2014-11-28 13:22:48","female"
"u10496","2014-11-28 13:53:33","2014-11-28 13:53:42","female"
"u10497","2014-11-28 14:07:53","2014-11-28 14:09:37","female"
"u10498","2014-11-28 14:32:52","2014-11-28 14:33:01","female"
"u10499","2014-11-28 14:46:44","2014-11-28 14:46:46","female"
"u10500","2014-11-28 14:53:04","2014-11-28 14:53:14","female"
"u10501","2014-11-29 12:36:30","2014-11-29 12:38:54","female"
"u10502","2014-11-29 12:45:50","2014-11-29 12:47:29","female"
"u10503","2014-11-29 13:02:44","2014-11-29 13:02:46","female"
"u10504","2014-11-29 13:05:41","2014-11-29 13:06:45","female"
"u10505","2014-11-29 13:21:31","2014-11-29 13:21:39","female"
"u10506","2014-11-29 22:03:54","2014-11-29 22:03:56","female"
"u10507","2014-11-29 22:07:06","2014-11-29 22:11:39","female"
"u10508","2014-11-29 22:38:28","2014-11-29 22:39:20","female"
"u10509","2014-11-29 22:43:27","2014-11-29 22:45:43","female"
"u10510","2014-11-29 23:35:47","2014-11-29 23:35:54","female"
"u10511","2014-11-29 23:40:10","2014-11-29 23:40:59","female"
"u10512","2014-12-01 07:32:10","2014-12-01 07:33:41","female"
"u10513","2014-12-01 07:42:33","2014-12-01 07:49:53","female"
"u10514","2014-12-01 08:08:12","2014-12-01 08:10:11","female"
"u10515","2014-12-01 14:20:40","2014-12-01 14:23:56","female"
"u10516","2014-12-01 14:29:39","2014-12-01 14:29:51","female"
"u10517","2014-12-01 14:33:13","2014-12-01 14:33:23","female"
"u10518","2014-12-01 14:47:13","2014-12-01 14:48:59","female"
"u10519","2014-12-01 14:52:29","2014-12-01 14:53:32","female"
"u10520","2014-12-01 14:56:46","2014-12-01 15:03:28","female"
"u10521","2014-12-01 19:24:32","2014-12-01 19:24:34","female"
"u10522","2014-12-01 19:29:43","2014-12-01 19:33:47","female"
"u10523","2014-12-01 19:38:00","2014-12-01 19:38:08","female"
"u10524","2014-12-03 20:06:12","2014-12-03 20:12:57","female"
"u10525","2014-12-03 20:23:39","2014-12-03 20:32:11","female"
"u10526","2014-12-03 20:34:55","2014-12-03 20:41:31","female"
"u10527","2014-12-05 13:58:37","2014-12-05 14:06:56","female"
"u10528","2014-12-05 19:05:03","2014-12-05 19:05:12","female"
"u10529","2014-12-05 19:14:58","2014-12-05 19:15:06","female"
"u10530","2014-12-05 19:22:38","2014-12-05 19:24:56","female"
"u10531","2014-12-05 19:27:46","2014-12-05 19:31:30","female"
"u10532","2014-12-06 08:21:26","2014-12-06 08:23:29","female"
"u10533","2014-12-06 08:33:54","2014-12-06 08:34:03","female"
"u10534","2014-12-06 20:11:00","2014-12-06 20:11:07","female"
"u10535","2014-12-06 20:16:10","2014-12-06 20:18:52","female"
"u10536","2014-12-07 19:18:40","2014-12-07 19:21:57","female"
"u10537","2014-12-08 07:36:25","2014-12-08 07:38:35","female"
"u10538","2014-12-08 08:07:05","2014-12-08 08:07:13","female"
"u10539","2014-12-08 08:18:04","2014-12-08 08:18:12","female"
"u10540","2014-12-08 13:31:29","2014-12-08 13:36:43","female"
"u10541","2014-12-08 20:57:33","2014-12-08 20:59:34","female"
"u10542","2014-12-08 21:23:04","2014-12-08 21:25:10","female"
"u10543","2014-12-08 21:33:17","2014-12-08 21:40:19","female"
"u10544","2014-12-09 07:14:18","2014-12-09 07:14:19","female"
"u10545","2014-12-09 14:52:03","2014-12-09 14:53:57","female"
"u10546","2014-12-09 14:57:03","2014-12-09 15:02:08","female"
"u10547","2014-12-09 19:58:13","2014-12-09 19:58:17","female"
"u10548","2014-12-09 20:38:03","2014-12-09 20:38:09","female"
"u10549","2014-12-09 20:42:30","2014-12-09 20:43:41","female"
"u10550","2014-12-09 20:50:52","2014-12-09 20:50:53","female"
"u10551","2014-12-09 20:56:59","2014-12-09 20:57:02","female"
"u10552","2014-12-09 21:00:43","2014-12-09 21:00:46","female"
"u10553","2014-12-09 21:04:31","2014-12-09 21:13:03","female"
"u10554","2014-12-09 21:24:40","2014-12-09 21:26:38","female"
"u10555","2014-12-12 08:45:28","2014-12-12 08:51:31","female"
"u10556","2014-12-12 10:04:29","2014-12-12 10:10:39","female"
"u10557","2014-12-12 14:23:36","2014-12-12 14:23:38","female"
"u10558","2014-12-12 14:43:14","2014-12-12 14:43:22","female"
"u10559","2014-12-12 20:51:55","2014-12-12 20:54:34","female"
"u10560","2014-12-13 14:44:23","2014-12-13 14:44:27","female"
"u10561","2014-12-13 14:49:20","2014-12-13 14:49:27","female"
"u10562","2014-12-14 15:08:50","2014-12-14 15:08:55","female"
"u10563","2014-12-14 19:32:37","2014-12-14 19:36:25","female"
"u10564","2014-12-14 20:00:59","2014-12-14 20:02:34","female"
"u10565","2014-12-14 20:41:18","2014-12-14 20:41:24","female"
"u10566","2014-12-14 21:14:22","2014-12-14 21:14:32","female"
"u10567","2014-12-15 07:39:16","2014-12-15 07:39:23","female"
"u10568","2014-12-15 08:00:11","2014-12-15 08:01:51","female"
"u10569","2014-12-15 12:39:49","2014-12-15 12:43:09","female"
"u10570","2014-12-15 13:00:36","2014-12-15 13:01:55","female"
"u10571","2014-12-15 13:07:48","2014-12-15 13:08:58","female"
"u10572","2014-12-15 13:18:35","2014-12-15 13:18:43","female"
"u10573","2014-12-15 13:31:40","2014-12-15 13:31:53","female"
"u10574","2014-12-15 19:10:03","2014-12-15 19:10:51","female"
"u10575","2014-12-15 19:27:08","2014-12-15 19:33:41","female"
"u10576","2014-12-15 19:59:36","2014-12-15 19:59:43","female"
"u10577","2014-12-15 20:06:32","2014-12-15 20:06:34","female"
"u10578","2014-12-15 20:17:35","2014-12-15 20:18:34","female"
"u10579","2014-12-15 20:22:53","2014-12-15 20:23:03","female"
"u10580","2014-12-15 20:58:59","2014-12-15 20:59:04","female"
"u10581","2014-12-16 07:04:16","2014-12-16 07:06:07","female"
"u10582","2014-12-16 07:25:13","2014-12-16 07:25:15","female"
"u10583","2014-12-16 08:53:52","2014-12-16 08:55:44","female"
"u10584","2014-12-16 08:59:35","2014-12-16 08:59:41","female"
"u10585","2014-12-16 09:02:29","2014-12-16 09:02:38","female"
"u10586","2014-12-16 09:06:40","2014-12-16 09:06:47","female"
"u10587","2014-12-16 19:51:17","2014-12-16 19:51:21","female"
"u10588","2014-12-16 20:32:14","2014-12-16 20:32:24","female"
"u10589","2014-12-17 13:56:31","2014-12-17 13:59:01","female"
"u10590","2014-12-17 14:06:49","2014-12-17 14:06:56","female"
"u10591","2014-12-17 20:28:47","2014-12-17 20:34:29","female"
"u10592","2014-12-17 20:41:48","2014-12-17 20:44:39","female"
"u10593","2014-12-17 21:15:57","2014-12-17 21:18:36","female"
"u10594","2014-12-18 07:26:46","2014-12-18 07:29:04","female"
"u10595","2014-12-18 07:32:34","2014-12-18 07:33:30","female"
"u10596","2014-12-18 13:57:08","2014-12-18 13:57:11","female"
"u10597","2014-12-18 14:10:09","2014-12-18 14:12:31","female"
"u10598","2014-12-18 14:19:45","2014-12-18 14:25:38","female"
"u10599","2014-12-18 15:05:31","2014-12-18 15:05:33","female"
"u10600","2014-12-18 15:09:09","2014-12-18 15:11:46","female"
"u10601","2014-12-18 15:28:19","2014-12-18 15:28:22","female"
"u10602","2014-12-18 15:33:53","2014-12-18 15:33:54","female"
"u10603","2014-12-18 20:45:33","2014-12-18 20:45:34","female"
"u10604","2014-12-18 21:06:55","2014-12-18 21:11:18","female"
"u10605","2014-12-18 21:15:05","2014-12-18 21:15:54","female"
"u10606","2014-12-18 21:21:03","2014-12-18 21:32:16","female"
"u10607","2014-12-18 21:48:40","2014-12-18 21:48:42","female"
"u10608","2014-12-19 07:16:13","2014-12-19 07:18:15","female"
"u10609","2014-12-19 07:51:55","2014-12-19 07:57:51","female"
"u10610","2014-12-19 08:23:47","2014-12-19 08:23:55","female"
"u10611","2014-12-19 08:57:20","2014-12-19 08:57:23","female"
"u10612","2014-12-19 15:32:38","2014-12-19 15:34:38","female"
"u10613","2014-12-19 23:28:14","2014-12-19 23:28:17","female"
"u10614","2014-12-19 23:35:36","2014-12-19 23:38:52","female"
"u10615","2014-12-19 23:42:07","2014-12-19 23:49:04","female"
"u10616","2014-12-19 23:53:22","2014-12-19 23:54:44","female"
"u10617","2014-12-20 06:29:37","2014-12-20 06:34:32","female"
"u10618","2014-12-20 12:03:35","2014-12-20 12:09:12","female"
"u10619","2014-12-20 19:57:21","2014-12-20 19:59:42","female"
"u10620","2014-12-20 20:18:35","2014-12-20 20:18:41","female"
"u10621","2014-12-21 19:30:35","2014-12-21 19:30:45","female"
"u10622","2014-12-22 07:47:59","2014-12-22 07:48:08","female"
"u10623","2014-12-22 07:50:56","2014-12-22 07:51:04","female"
"u10624","2014-12-22 08:03:52","2014-12-22 08:04:17","female"
"u10625","2014-12-22 08:14:51","2014-12-22 08:14:57","female"
"u10626","2014-12-22 08:18:03","2014-12-22 08:18:09","female"
"u10627","2014-12-22 08:27:19","2014-12-22 08:27:22","female"
"u10628","2014-12-22 12:19:44","2014-12-22 12:20:32","female"
"u10629","2014-12-22 12:24:09","2014-12-22 12:24:12","female"
"u10630","2014-12-22 19:19:44","2014-12-22 19:19:47","female"
"u10631","2014-12-22 19:30:56","2014-12-22 19:31:01","female"
"u10632","2014-12-22 20:35:54","2014-12-22 20:44:18","female"
"u10633","2014-11-14 07:41:35","2014-11-14 07:41:55","female"
"u10634","2014-11-14 07:51:47","2014-11-14 07:51:56","female"
"u10635","2014-11-14 23:37:33","2014-11-14 23:37:39","female"
"u10636","2014-11-14 07:45:54","2014-11-14 07:45:55","female"
"u10637","2014-11-14 16:08:14","2014-11-14 16:08:18","female"
"u10638","2014-11-14 16:15:32","2014-11-14 16:15:41","female"
"u10639","2014-11-21 16:17:05","2014-11-21 16:17:55","female"
"u10640","2014-11-25 09:46:04","2014-11-25 09:46:09","female"
"u10641","2014-11-25 10:07:38","2014-11-25 10:09:51","female"
"u10642","2014-11-25 10:12:50","2014-11-25 10:23:25","female"
"u10643","2014-11-25 10:28:49","2014-11-25 10:35:59","female"
"u10644","2014-11-25 10:46:18","2014-11-25 10:46:26","female"
"u10645","2014-11-25 10:50:47","2014-11-25 10:57:20","female"
"u10646","2014-11-25 14:13:50","2014-11-25 14:13:51","female"
"u10647","2014-11-25 14:20:01","2014-11-25 14:20:50","female"
"u10648","2014-11-25 14:26:58","2014-11-25 14:28:29","female"
"u10649","2014-11-25 14:31:26","2014-11-25 14:32:57","female"
"u10650","2014-11-25 14:36:14","2014-11-25 14:36:17","female"
"u10651","2014-11-25 15:20:45","2014-11-25 15:20:55","female"
"u10652","2014-11-25 15:24:05","2014-11-25 15:24:13","female"
"u10653","2014-11-25 15:55:18","2014-11-25 15:57:28","female"
"u10654","2014-11-25 16:03:56","2014-11-25 16:09:31","female"
"u10655","2014-11-28 09:36:49","2014-11-28 09:42:15","female"
"u10656","2014-11-28 09:52:40","2014-11-28 09:52:43","female"
"u10657","2014-12-19 10:34:39","2014-12-19 10:35:59","female"
"u10658","2014-12-17 07:55:20","2014-12-17 07:56:58","female"
"u10659","2014-11-14 08:38:22","2014-11-14 08:38:31","female"
"u10660","2014-12-06 07:55:40","2014-12-06 07:55:50","female"
"u10661","2014-11-14 07:59:47","2014-11-14 08:07:10","female"
"u10662","2014-11-14 08:10:37","2014-11-14 08:16:56","female"
"u10663","2014-11-14 13:51:01","2014-11-14 14:00:19","female"
"u10664","2014-11-14 14:03:24","2014-11-14 14:06:11","female"
"u10665","2014-11-14 14:17:52","2014-11-14 14:18:47","female"
"u10666","2014-11-14 14:24:29","2014-11-14 14:32:19","female"
"u10667","2014-11-14 14:40:40","2014-11-14 14:47:18","female"
"u10668","2014-11-14 14:55:02","2014-11-14 14:55:06","female"
"u10669","2014-11-14 15:09:58","2014-11-14 15:09:59","female"
"u10670","2014-11-17 08:10:50","2014-11-17 08:10:55","female"
"u10671","2014-11-17 08:14:09","2014-11-17 08:18:23","female"
"u10672","2014-11-17 08:21:54","2014-11-17 08:26:23","female"
"u10673","2014-11-17 08:30:09","2014-11-17 08:30:19","female"
"u10674","2014-11-17 08:33:35","2014-11-17 08:34:17","female"
"u10675","2014-11-17 15:29:55","2014-11-17 15:37:58","female"
"u10676","2014-11-18 09:43:03","2014-11-18 09:49:36","female"
"u10677","2014-11-18 09:54:14","2014-11-18 09:54:16","female"
"u10678","2014-11-18 10:10:25","2014-11-18 10:13:10","female"
"u10679","2014-11-18 10:31:24","2014-11-18 10:31:36","female"
"u10680","2014-11-18 16:41:25","2014-11-18 16:42:16","female"
"u10681","2014-11-14 08:02:27","2014-12-13 15:55:59","female"
"u10682","2014-11-14 08:21:23","2014-11-14 08:26:22","female"
"u10683","2014-11-14 08:09:42","2014-11-14 08:10:44","female"
"u10684","2014-11-14 08:14:04","2014-11-14 08:14:09","female"
"u10685","2014-11-14 09:47:19","2014-11-14 09:47:22","female"
"u10686","2014-11-26 08:07:10","2014-11-26 08:07:11","female"
"u10687","2014-11-27 09:13:58","2014-11-27 09:27:24","female"
"u10688","2014-12-09 09:22:44","2014-12-09 09:23:48","female"
"u10689","2014-12-09 10:15:06","2014-12-09 10:15:11","female"
"u10690","2014-12-12 14:36:58","2014-12-12 14:37:01","female"
"u10691","2014-12-12 14:45:39","2014-12-12 14:53:26","female"
"u10692","2014-12-12 15:14:33","2014-12-12 15:15:01","female"
"u10693","2014-11-14 08:10:44","2014-11-14 08:10:45","female"
"u10694","2014-11-15 14:01:13","2014-11-15 14:01:51","female"
"u10695","2014-11-14 08:11:46","2014-11-14 08:15:28","female"
"u10696","2014-12-08 10:35:18","2014-12-08 10:35:23","female"
"u10697","2014-12-09 13:37:58","2014-12-09 13:38:42","female"
"u10698","2014-12-18 07:50:37","2014-12-18 07:51:10","female"
"u10699","2014-12-18 10:17:53","2014-12-18 10:18:01","female"
"u10700","2014-11-14 10:37:20","2014-11-14 10:38:28","female"
"u10701","2014-11-14 11:26:57","2014-11-14 11:29:50","female"
"u10702","2014-11-14 08:13:13","2014-11-14 08:13:20","female"
"u10703","2014-11-14 08:14:28","2014-11-14 08:19:26","female"
"u10704","2014-11-14 08:33:54","2014-11-14 08:33:58","female"
"u10705","2014-11-14 08:19:46","2014-12-09 08:51:49","female"
"u10706","2014-11-27 10:32:40","2014-11-27 10:33:11","female"
"u10707","2014-11-27 10:42:42","2014-11-27 10:42:52","female"
"u10708","2014-12-01 08:27:11","2014-12-01 08:27:14","female"
"u10709","2014-12-02 07:56:45","2014-12-02 07:56:52","female"
"u10710","2014-12-16 14:16:26","2014-12-16 14:16:34","female"
"u10711","2014-12-19 08:29:17","2014-12-19 08:34:52","female"
"u10712","2014-11-14 08:23:10","2014-11-14 08:23:51","female"
"u10713","2014-11-17 08:55:31","2014-11-17 08:55:37","female"
"u10714","2014-11-18 15:15:26","2014-11-18 15:20:42","female"
"u10715","2014-11-18 15:28:05","2014-11-18 15:28:10","female"
"u10716","2014-11-15 20:18:41","2014-11-15 20:20:04","female"
"u10717","2014-11-21 12:45:17","2014-11-21 12:45:27","female"
"u10718","2014-11-21 15:50:56","2014-11-21 15:50:57","female"
"u10719","2014-12-09 08:46:06","2014-12-09 08:46:07","female"
"u10720","2014-12-15 12:25:50","2014-12-15 12:25:54","female"
"u10721","2014-12-15 14:20:50","2014-12-15 14:20:59","female"
"u10722","2014-12-17 17:24:13","2014-12-17 17:24:20","female"
"u10723","2014-12-22 17:33:45","2014-12-22 17:33:47","female"
"u10724","2014-12-13 10:40:23","2014-12-13 10:43:03","female"
"u10725","2014-12-13 10:48:30","2014-12-13 10:52:50","female"
"u10726","2014-11-14 08:26:49","2014-11-14 08:36:01","female"
"u10727","2014-11-14 10:09:36","2014-11-14 10:09:42","female"
"u10728","2014-11-17 08:52:09","2014-11-17 08:52:17","female"
"u10729","2014-11-17 15:51:42","2014-11-17 15:51:51","female"
"u10730","2014-11-18 08:47:28","2014-11-18 08:47:32","female"
"u10731","2014-12-02 09:48:19","2014-12-02 09:51:44","female"
